class,genus,species,adult_body_mass_g,longevity_y
Mammalia,Balaenoptera,borealis,2.00E+07,74
Mammalia,Balaenoptera,edeni,2.00E+07,72
Mammalia,Balaenoptera,musculus,1.49E+08,87.5
Mammalia,Balaenoptera,physalus,3.88E+07,95
Mammalia,Megaptera,novaeangliae,3.00E+07,86
Mammalia,Cephalorhynchus,commersonii,68700,18
Mammalia,Cephalorhynchus,eutropia,45000,-999
Mammalia,Cephalorhynchus,heavisidii,60000,-999
Mammalia,Cephalorhynchus,hectori,49999.99,20
Mammalia,Delphinus,capensis,77818.345,20
Mammalia,Delphinus,delphis,77818.345,20
Mammalia,Feresa,attenuata,151500,21
Mammalia,Globicephala,macrorhynchus,726000,63
Mammalia,Globicephala,melas,1.06E+06,49.78333333
Mammalia,Grampus,griseus,425000,30
Mammalia,Lagenodelphis,hosei,164000,16
Mammalia,Lagenorhynchus,acutus,186517.55,27
Mammalia,Lagenorhynchus,albirostris,183317.43,13
Mammalia,Lagenorhynchus,australis,180000,13
Mammalia,Lagenorhynchus,cruciger,72400,18
Mammalia,Lagenorhynchus,obliquidens,103000,30.69166667
Mammalia,Lagenorhynchus,obscurus,80000,35
Mammalia,Lissodelphis,borealis,113000,21.58333333
Mammalia,Lissodelphis,peronii,100000,-999
Mammalia,Orcaella,brevirostris,189999.995,30
Mammalia,Orcinus,orca,4.30E+06,90
Mammalia,Peponocephala,electra,206000,47
Mammalia,Pseudorca,crassidens,1.36E+06,33.51666667
Mammalia,Sotalia,fluviatilis,46666.685,30.3875
Mammalia,Sousa,chinensis,279999.99,24.95
Mammalia,Sousa,teuszii,100000,17.5
Mammalia,Stenella,attenuata,112500,46
Mammalia,Stenella,clymene,75000,20
Mammalia,Stenella,coeruleoalba,122950,53.5
Mammalia,Stenella,frontalis,99999.995,-999
Mammalia,Stenella,longirostris,72666.665,20
Mammalia,Steno,bredanensis,118250,32
Mammalia,Tursiops,aduncus,141150,35
Mammalia,Tursiops,truncatus,230000,40
Mammalia,Eschrichtius,robustus,2.73E+07,77
Mammalia,Inia,geoffrensis,98500,30
Mammalia,Lipotes,vexillifer,97819.16,23.22916667
Mammalia,Pontoporia,blainvillei,40416.66,16
Mammalia,Delphinapterus,leucas,1.38E+06,34.26666667
Mammalia,Monodon,monoceros,938126.44,45
Mammalia,Caperea,marginata,4.00E+06,-999
Mammalia,Neophocaena,phocaenoides,32500,23
Mammalia,Phocoena,dioptrica,72500,-999
Mammalia,Phocoena,phocoena,52730.93,15
Mammalia,Phocoena,sinus,44060.715,-999
Mammalia,Phocoena,spinipinnis,59999.99,-999
Mammalia,Phocoenoides,dalli,106042.53,22
Mammalia,Kogia,breviceps,424600,17
Mammalia,Kogia,sima,186649.995,-999
Mammalia,Physeter,catodon,1.01E+07,77
Mammalia,Platanista,gangetica,86500,28
Mammalia,Platanista,minor,84000,28
Mammalia,Berardius,arnuxii,7.00E+06,69
Mammalia,Berardius,bairdii,1.14E+07,77.5
Mammalia,Hyperoodon,ampullatus,5.35E+06,37
Mammalia,Hyperoodon,planifrons,5.44E+06,37
Mammalia,Indopacetus,pacificus,2.15E+06,-999
Mammalia,Mesoplodon,bidens,2.35E+06,-999
Mammalia,Mesoplodon,bowdoini,1.93E+06,-999
Mammalia,Mesoplodon,carlhubbsi,1.50E+06,-999
Mammalia,Mesoplodon,densirostris,1.07E+06,27
Mammalia,Mesoplodon,europaeus,5.60E+06,36
Mammalia,Mesoplodon,ginkgodens,1500000,-999
Mammalia,Mesoplodon,grayi,2.90E+06,-999
Mammalia,Mesoplodon,hectori,900000,30
Mammalia,Mesoplodon,layardii,1.50E+06,-999
Mammalia,Mesoplodon,mirus,2.10E+06,-999
Mammalia,Mesoplodon,peruvianus,1.06E+06,-999
Mammalia,Mesoplodon,stejnegeri,1.93E+06,-999
Mammalia,Tasmacetus,shepherdi,5.60E+06,-999
Mammalia,Ziphius,cavirostris,2.95E+06,36
Mammalia,Craseonycteris,thonglongyai,1.98,-999
Mammalia,Balantiopteryx,infusca,9.05,-999
Mammalia,Balantiopteryx,io,3.97,-999
Mammalia,Balantiopteryx,plicata,6.57,-999
Mammalia,Centronycteris,centralis,23,-999
Mammalia,Centronycteris,maximiliani,23,-999
Mammalia,Coleura,afra,10.68,-999
Mammalia,Coleura,seychellensis,10.64,-999
Mammalia,Cormura,brevirostris,9.26,-999
Mammalia,Cyttarops,alecto,5.3,-999
Mammalia,Diclidurus,albus,18.5,-999
Mammalia,Diclidurus,ingens,12.3,-999
Mammalia,Diclidurus,isabellus,12.61,-999
Mammalia,Diclidurus,scutatus,13.62,-999
Mammalia,Emballonura,alecto,5.25,-999
Mammalia,Emballonura,atrata,4.55,-999
Mammalia,Emballonura,beccarii,4.31,-999
Mammalia,Emballonura,dianae,13.21,-999
Mammalia,Emballonura,furax,15.94,-999
Mammalia,Emballonura,monticola,5,-999
Mammalia,Emballonura,raffrayana,5.61,-999
Mammalia,Emballonura,semicaudata,6.29,-999
Mammalia,Mosia,nigrescens,3.33,-999
Mammalia,Peropteryx,kappleri,9.85,-999
Mammalia,Peropteryx,leucoptera,12.8,-999
Mammalia,Peropteryx,macrotis,230.99,19.39166667
Mammalia,Peropteryx,trinitatis,5.68,19.39166667
Mammalia,Rhynchonycteris,naso,4.14,-999
Mammalia,Saccolaimus,flaviventris,45.25,-999
Mammalia,Saccolaimus,mixtus,38.29,-999
Mammalia,Saccolaimus,peli,53.35,-999
Mammalia,Saccolaimus,saccolaimus,43,-999
Mammalia,Saccopteryx,bilineata,7.9,6
Mammalia,Saccopteryx,canescens,3.41,-999
Mammalia,Saccopteryx,gymnura,6.11,-999
Mammalia,Saccopteryx,leptura,-999,-999
Mammalia,Taphozous,achates,25.99,12.5
Mammalia,Taphozous,australis,24.215,-999
Mammalia,Taphozous,georgianus,24.43,5
Mammalia,Taphozous,hamiltoni,39.15,-999
Mammalia,Taphozous,hildegardeae,29.37,-999
Mammalia,Taphozous,hilli,21.99,-999
Mammalia,Taphozous,kapalgensis,26.45,-999
Mammalia,Taphozous,longimanus,25.11,-999
Mammalia,Taphozous,mauritianus,27.97,-999
Mammalia,Taphozous,melanopogon,25.99,12.5
Mammalia,Taphozous,nudiventris,32.49,-999
Mammalia,Taphozous,perforatus,24.215,-999
Mammalia,Taphozous,theobaldi,36.83,-999
Mammalia,Taphozous,troughtoni,27.475,5
Mammalia,Amorphochilus,schnablii,4.15,-999
Mammalia,Furipterus,horrens,3.15,-999
Mammalia,Anthops,ornatus,17.94,-999
Mammalia,Asellia,patrizii,8.72,-999
Mammalia,Asellia,tridens,10,-999
Mammalia,Aselliscus,stoliczkanus,6.09,-999
Mammalia,Aselliscus,tricuspidatus,4.08,-999
Mammalia,Cloeotis,percivali,4.16,-999
Mammalia,Coelops,frithii,7.52,-999
Mammalia,Coelops,robinsoni,6.5,-999
Mammalia,Hipposideros,abae,31.87,-999
Mammalia,Hipposideros,armiger,49.99,-999
Mammalia,Hipposideros,ater,7.125,-999
Mammalia,Hipposideros,beatus,6.7,-999
Mammalia,Hipposideros,bicolor,8.39,-999
Mammalia,Hipposideros,breviceps,13.21,-999
Mammalia,Hipposideros,caffer,9.46,-999
Mammalia,Hipposideros,calcaratus,18.99,-999
Mammalia,Hipposideros,camerunensis,58.98,-999
Mammalia,Hipposideros,cervinus,8.505,-999
Mammalia,Hipposideros,cineraceus,3.84,-999
Mammalia,Hipposideros,commersoni,109.995,12
Mammalia,Hipposideros,coronatus,15,-999
Mammalia,Hipposideros,corynophyllus,15.07,-999
Mammalia,Hipposideros,coxi,21.82,-999
Mammalia,Hipposideros,crumeniferus,21.82,-999
Mammalia,Hipposideros,curtus,13.21,-999
Mammalia,Hipposideros,cyclops,32.92,-999
Mammalia,Hipposideros,demissus,46.9,9.5
Mammalia,Hipposideros,diadema,46.9,9.5
Mammalia,Hipposideros,dinops,116.08,-999
Mammalia,Hipposideros,doriae,4.24,-999
Mammalia,Hipposideros,durgadasi,3.84,-999
Mammalia,Hipposideros,dyacorum,10.09,-999
Mammalia,Hipposideros,fuliginosus,31.11,-999
Mammalia,Hipposideros,fulvus,8.39,12
Mammalia,Hipposideros,galeritus,9.335,-999
Mammalia,Hipposideros,gigas,115.42,12
Mammalia,Hipposideros,grandis,19.95,-999
Mammalia,Hipposideros,halophyllus,4,-999
Mammalia,Hipposideros,inexpectatus,136.34,-999
Mammalia,Hipposideros,inornatus,40.45,9.5
Mammalia,Hipposideros,jonesi,5.49,-999
Mammalia,Hipposideros,lamottei,24.9,-999
Mammalia,Hipposideros,lankadiva,44.76,-999
Mammalia,Hipposideros,larvatus,19.95,-999
Mammalia,Hipposideros,lekaguli,31.08,-999
Mammalia,Hipposideros,lylei,62.19,-999
Mammalia,Hipposideros,macrobullatus,8.39,-999
Mammalia,Hipposideros,madurae,19.95,-999
Mammalia,Hipposideros,maggietaylorae,16.1,-999
Mammalia,Hipposideros,marisae,10.09,-999
Mammalia,Hipposideros,megalotis,7.2,-999
Mammalia,Hipposideros,muscinus,14.09,-999
Mammalia,Hipposideros,nequam,14.09,-999
Mammalia,Hipposideros,obscurus,9.6,-999
Mammalia,Hipposideros,papua,18.99,-999
Mammalia,Hipposideros,pelingensis,116.08,-999
Mammalia,Hipposideros,pomona,7.295,-999
Mammalia,Hipposideros,pratti,84.38,-999
Mammalia,Hipposideros,pygmaeus,3.53,-999
Mammalia,Hipposideros,ridleyi,9.59,-999
Mammalia,Hipposideros,ruber,10.035,-999
Mammalia,Hipposideros,semoni,14,-999
Mammalia,Hipposideros,speoris,10.39,-999
Mammalia,Hipposideros,stenotis,12,-999
Mammalia,Hipposideros,sumbae,19.95,-999
Mammalia,Hipposideros,thomensis,109.995,12
Mammalia,Hipposideros,turpis,33.31,-999
Mammalia,Hipposideros,wollastoni,6.93,-999
Mammalia,Paracoelops,megalotis,11.2,-999
Mammalia,Rhinonicteris,aurantia,8.3,-999
Mammalia,Triaenops,auritus,5.56,-999
Mammalia,Triaenops,furculus,5.56,-999
Mammalia,Triaenops,persicus,13.18,-999
Mammalia,Triaenops,rufus,11.14,-999
Mammalia,Cardioderma,cor,26.45,-999
Mammalia,Lavia,frons,28,-999
Mammalia,Macroderma,gigas,139,22.6
Mammalia,Megaderma,lyra,38.935,14
Mammalia,Megaderma,spasma,38.6,14
Mammalia,Chaerephon,aloysiisabaudiae,19.54,-999
Mammalia,Chaerephon,ansorgei,14.53,-999
Mammalia,Chaerephon,bemmeleni,12.39,-999
Mammalia,Chaerephon,bivittatus,12.58,-999
Mammalia,Chaerephon,bregullae,20.71,-999
Mammalia,Chaerephon,chapini,7.49,-999
Mammalia,Chaerephon,gallagheri,8.1,-999
Mammalia,Chaerephon,jobensis,20.71,-999
Mammalia,Chaerephon,johorensis,15.69,-999
Mammalia,Chaerephon,leucogaster,-999,-999
Mammalia,Chaerephon,major,15.17,-999
Mammalia,Chaerephon,nigeriae,20.14,-999
Mammalia,Chaerephon,plicatus,21.83,-999
Mammalia,Chaerephon,pumilus,10.98,5
Mammalia,Chaerephon,russatus,16.98,-999
Mammalia,Chaerephon,shortridgei,7.49,-999
Mammalia,Chaerephon,solomonis,20.71,-999
Mammalia,Chaerephon,tomensis,7.48,-999
Mammalia,Cheiromeles,parvidens,169.43,0.5
Mammalia,Cheiromeles,torquatus,169.43,0.5
Mammalia,Cynomops,abrasus,35.39,-999
Mammalia,Cynomops,greenhalli,15.87,-999
Mammalia,Cynomops,mexicanus,-999,-999
Mammalia,Cynomops,paranus,12.16,-999
Mammalia,Cynomops,planirostris,12.84,-999
Mammalia,Eumops,auripendulus,28.49,-999
Mammalia,Eumops,bonariensis,12.22,-999
Mammalia,Eumops,dabbenei,58.5,-999
Mammalia,Eumops,glaucinus,36.4,-999
Mammalia,Eumops,hansae,15.47,-999
Mammalia,Eumops,maurus,20.66,-999
Mammalia,Eumops,patagonicus,12.22,-999
Mammalia,Eumops,perotis,56.5,-999
Mammalia,Eumops,trumbulli,56.5,-999
Mammalia,Eumops,underwoodi,59.835,-999
Mammalia,Molossops,aequatorianus,7.49,-999
Mammalia,Molossops,mattogrossensis,7.48,-999
Mammalia,Molossops,neglectus,6.91,-999
Mammalia,Molossops,temminckii,5.86,-999
Mammalia,Molossus,aztecus,14,-999
Mammalia,Molossus,barnesi,13.85,-999
Mammalia,Molossus,coibensis,14,-999
Mammalia,Molossus,currentium,14,-999
Mammalia,Molossus,molossus,13.85,-999
Mammalia,Molossus,pretiosus,98,-999
Mammalia,Molossus,rufus,-999,-999
Mammalia,Molossus,sinaloae,21.09,6
Mammalia,Mops,brachypterus,16,-999
Mammalia,Mops,condylurus,26.59,-999
Mammalia,Mops,congicus,42.84,-999
Mammalia,Mops,demonstrator,9.74,-999
Mammalia,Mops,leucostigma,26.69,-999
Mammalia,Mops,midas,35,13
Mammalia,Mops,mops,31.12,-999
Mammalia,Mops,nanulus,3.88,-999
Mammalia,Mops,niangarae,21.23,-999
Mammalia,Mops,niveiventer,15.78,-999
Mammalia,Mops,petersoni,5.86,-999
Mammalia,Mops,sarasinorum,11.2,-999
Mammalia,Mops,spurrelli,8.08,-999
Mammalia,Mops,thersites,21.99,-999
Mammalia,Mops,trevori,21.23,-999
Mammalia,Mormopterus,acetabulosus,9.05,-999
Mammalia,Mormopterus,beccarii,14.3,-999
Mammalia,Mormopterus,doriae,8.41,-999
Mammalia,Mormopterus,jugularis,11.56,-999
Mammalia,Mormopterus,kalinowskii,7.49,-999
Mammalia,Mormopterus,loriae,8.12,6.491666667
Mammalia,Mormopterus,minutus,4.27,-999
Mammalia,Mormopterus,norfolkensis,8,6
Mammalia,Mormopterus,phrudus,6.11,-999
Mammalia,Mormopterus,planiceps,9.24,6.491666667
Mammalia,Myopterus,daubentonii,18.45,-999
Mammalia,Myopterus,whitleyi,11.55,-999
Mammalia,Nyctinomops,aurispinosus,18.43,-999
Mammalia,Nyctinomops,femorosaccus,14.5,-999
Mammalia,Nyctinomops,laticaudatus,13.56,-999
Mammalia,Nyctinomops,macrotis,23,-999
Mammalia,Otomops,formosus,30.39,-999
Mammalia,Otomops,madagascariensis,34.92,-999
Mammalia,Otomops,martiensseni,34.92,-999
Mammalia,Otomops,papuensis,18.45,-999
Mammalia,Otomops,secundus,27.55,-999
Mammalia,Otomops,wroughtoni,39.15,-999
Mammalia,Platymops,setiger,5.37,-999
Mammalia,Promops,centralis,29.8,-999
Mammalia,Promops,nasutus,15.5,-999
Mammalia,Sauromys,petrophilus,14.25,-999
Mammalia,Tadarida,aegyptiaca,20.5,10
Mammalia,Tadarida,australis,36.4,-999
Mammalia,Tadarida,brasiliensis,12.5,12
Mammalia,Tadarida,fulminans,33.89,-999
Mammalia,Tadarida,insignis,35,13
Mammalia,Tadarida,kuboriensis,31.6,-999
Mammalia,Tadarida,latouchei,35,13
Mammalia,Tadarida,lobata,30.39,-999
Mammalia,Tadarida,teniotis,35,13
Mammalia,Tadarida,ventralis,37.43,-999
Mammalia,Tomopeas,ravus,5.61,-999
Mammalia,Mormoops,blainvillei,10.345,-999
Mammalia,Mormoops,megalophylla,16.045,-999
Mammalia,Pteronotus,davyi,9.4,-999
Mammalia,Pteronotus,gymnonotus,13.6,-999
Mammalia,Pteronotus,macleayii,12.39,-999
Mammalia,Pteronotus,parnellii,19.395,-999
Mammalia,Pteronotus,personatus,10.995,-999
Mammalia,Pteronotus,quadridens,5.27,-999
Mammalia,Mystacina,robusta,24.25,7.6
Mammalia,Mystacina,tuberculata,15,7.6
Mammalia,Myzopoda,aurita,9.1,-999
Mammalia,Chilonatalus,micropus,3,-999
Mammalia,Chilonatalus,tumidifrons,3.62,-999
Mammalia,Natalus,jamaicensis,4.7,12.415
Mammalia,Natalus,major,4.7,12.415
Mammalia,Natalus,primus,4.7,12.415
Mammalia,Natalus,stramineus,4.7,12.415
Mammalia,Natalus,tumidirostris,5.85,-999
Mammalia,Nyctiellus,lepidus,3.88,-999
Mammalia,Noctilio,albiventris,44,11.8
Mammalia,Noctilio,leporinus,44,11.8
Mammalia,Nycteris,arge,10.79,-999
Mammalia,Nycteris,aurita,7.98,-999
Mammalia,Nycteris,gambiensis,8.165,-999
Mammalia,Nycteris,grandis,29.9,-999
Mammalia,Nycteris,hispida,7.98,-999
Mammalia,Nycteris,intermedia,6.91,-999
Mammalia,Nycteris,javanica,17.78,-999
Mammalia,Nycteris,macrotis,14.49,-999
Mammalia,Nycteris,madagascariensis,16.09,-999
Mammalia,Nycteris,major,15.46,-999
Mammalia,Nycteris,nana,6.98,-999
Mammalia,Nycteris,parisii,7.6,-999
Mammalia,Nycteris,thebaica,9.2,-999
Mammalia,Nycteris,tragata,16.09,-999
Mammalia,Nycteris,vinsoni,17.015,-999
Mammalia,Nycteris,woodi,7.6,-999
Mammalia,Ametrida,centurio,11.305,-999
Mammalia,Anoura,caudifer,11.155,-999
Mammalia,Anoura,cultrata,17.39,-999
Mammalia,Anoura,geoffroyi,15.2,10
Mammalia,Anoura,latidens,15.06,-999
Mammalia,Ardops,nichollsi,19.23,-999
Mammalia,Ariteus,flavescens,10.09,-999
Mammalia,Artibeus,amplus,61.04,-999
Mammalia,Artibeus,anderseni,6.91,-999
Mammalia,Artibeus,aztecus,16.755,-999
Mammalia,Artibeus,cinereus,12.7,-999
Mammalia,Artibeus,concolor,19.675,-999
Mammalia,Artibeus,fimbriatus,63.895,-999
Mammalia,Artibeus,fraterculus,45.65,10.45
Mammalia,Artibeus,glaucus,12.505,-999
Mammalia,Artibeus,gnomus,12.31,-999
Mammalia,Artibeus,hirsutus,40.42,-999
Mammalia,Artibeus,inopinatus,18.99,-999
Mammalia,Artibeus,jamaicensis,46.1,10.45
Mammalia,Artibeus,lituratus,46.1,10.45
Mammalia,Artibeus,obscurus,45.65,10.45
Mammalia,Artibeus,phaeotis,11.69,-999
Mammalia,Artibeus,toltecus,14.085,-999
Mammalia,Artibeus,watsoni,12.31,-999
Mammalia,Brachyphylla,cavernarum,45,-999
Mammalia,Brachyphylla,nana,45,-999
Mammalia,Carollia,brevicauda,14.85,-999
Mammalia,Carollia,castanea,13.1,-999
Mammalia,Carollia,perspicillata,16.4,16.96666667
Mammalia,Carollia,subrufa,14.47,-999
Mammalia,Centurio,senex,23.09,-999
Mammalia,Chiroderma,doriae,19.9,-999
Mammalia,Chiroderma,improvisum,35.39,-999
Mammalia,Chiroderma,salvini,26.3,-999
Mammalia,Chiroderma,trinitatum,13.91,-999
Mammalia,Chiroderma,villosum,23.81,-999
Mammalia,Choeroniscus,godmani,7.9,-999
Mammalia,Choeroniscus,minor,8.63,-999
Mammalia,Choeroniscus,periosus,10.46,-999
Mammalia,Choeronycteris,mexicana,19.13,-999
Mammalia,Chrotopterus,auritus,84.38,-999
Mammalia,Desmodus,rotundus,33.18,29.10833333
Mammalia,Diaemus,youngi,36.6,9
Mammalia,Diphylla,ecaudata,28.11,8.075
Mammalia,Ectophylla,alba,5.55,-999
Mammalia,Enchisthenes,hartii,16.99,-999
Mammalia,Erophylla,bombifrons,16.1,-999
Mammalia,Erophylla,sezekorni,16.1,-999
Mammalia,Glossophaga,commissarisi,9.3,-999
Mammalia,Glossophaga,leachii,10.7,10.4875
Mammalia,Glossophaga,longirostris,10.9,10.4875
Mammalia,Glossophaga,morenoi,8.54,-999
Mammalia,Glossophaga,soricina,10.25,10.4875
Mammalia,Glyphonycteris,behnii,14.53,-999
Mammalia,Glyphonycteris,daviesi,18.61,-999
Mammalia,Glyphonycteris,sylvestris,8.91,-999
Mammalia,Hylonycteris,underwoodi,7.5,-999
Mammalia,Lampronycteris,brachyotis,10.39,-999
Mammalia,Leptonycteris,curasoae,25,6.879166667
Mammalia,Leptonycteris,nivalis,22.63,10
Mammalia,Leptonycteris,yerbabuenae,24.26,10
Mammalia,Lichonycteris,obscura,6.5,-999
Mammalia,Lionycteris,spurrelli,8.85,-999
Mammalia,Lonchophylla,bokermanni,9.74,-999
Mammalia,Lonchophylla,dekeyseri,7.2,-999
Mammalia,Lonchophylla,handleyi,14.53,-999
Mammalia,Lonchophylla,hesperia,8.72,-999
Mammalia,Lonchophylla,mordax,21.56,-999
Mammalia,Lonchophylla,robusta,13.72,-999
Mammalia,Lonchophylla,thomasi,7.09,-999
Mammalia,Lonchorhina,aurita,15.38,-999
Mammalia,Lonchorhina,fernandezi,11.59,-999
Mammalia,Lonchorhina,marinkellei,17.67,-999
Mammalia,Lonchorhina,orinocensis,9.04,-999
Mammalia,Lophostoma,brasiliense,9.76,-999
Mammalia,Lophostoma,carrikeri,22.35,-999
Mammalia,Lophostoma,evotis,20.58,-999
Mammalia,Lophostoma,schulzi,18.02,-999
Mammalia,Lophostoma,silvicolum,32.29,-999
Mammalia,Macrophyllum,macrophyllum,8.02,2.05338809
Mammalia,Macrotus,californicus,12,10.40833333
Mammalia,Macrotus,waterhousii,16.135,10.40833333
Mammalia,Mesophylla,macconnelli,6.86,-999
Mammalia,Micronycteris,hirsuta,12.89,-999
Mammalia,Micronycteris,homezi,6.4,-999
Mammalia,Micronycteris,megalotis,6.4,-999
Mammalia,Micronycteris,microtis,6.4,-999
Mammalia,Micronycteris,minuta,6.9,-999
Mammalia,Micronycteris,schmidtorum,7.73,-999
Mammalia,Mimon,bennettii,12.9,-999
Mammalia,Mimon,cozumelae,26.195,-999
Mammalia,Mimon,crenulatum,13.91,20
Mammalia,Mimon,koepckeae,13.91,20
Mammalia,Monophyllus,plethodon,15.33,-999
Mammalia,Monophyllus,redmani,8.745,-999
Mammalia,Musonycteris,harrisoni,10.82,-999
Mammalia,Neonycteris,pusilla,6.11,-999
Mammalia,Phylloderma,stenops,55.82,-999
Mammalia,Phyllonycteris,aphylla,14.15,-999
Mammalia,Phyllonycteris,poeyi,15.59,-999
Mammalia,Phyllops,falcatus,10.82,-999
Mammalia,Phyllostomus,discolor,40.05,9
Mammalia,Phyllostomus,elongatus,35.6,-999
Mammalia,Phyllostomus,hastatus,82.6,17.275
Mammalia,Phyllostomus,latifolius,134,-999
Mammalia,Platalina,genovensium,16.39,-999
Mammalia,Platyrrhinus,aurarius,35.12,-999
Mammalia,Platyrrhinus,brachycephalus,14.26,-999
Mammalia,Platyrrhinus,dorsalis,26,-999
Mammalia,Platyrrhinus,helleri,13.44,-999
Mammalia,Platyrrhinus,infuscus,50.76,-999
Mammalia,Platyrrhinus,lineatus,22,12.975
Mammalia,Platyrrhinus,recifinus,10.82,-999
Mammalia,Platyrrhinus,umbratus,25.17,-999
Mammalia,Platyrrhinus,vittatus,37.01,-999
Mammalia,Pygoderma,bilabiatum,18,-999
Mammalia,Rhinophylla,alethina,6.91,-999
Mammalia,Rhinophylla,fischerae,9.55,-999
Mammalia,Rhinophylla,pumilio,9.54,-999
Mammalia,Scleronycteris,ega,49.54,-999
Mammalia,Sphaeronycteris,toxophyllum,16.53,-999
Mammalia,Stenoderma,rufum,21.1,-999
Mammalia,Sturnira,aratathomasi,49.67,-999
Mammalia,Sturnira,bidens,18.05,-999
Mammalia,Sturnira,bogotensis,21,-999
Mammalia,Sturnira,erythromos,15.53,-999
Mammalia,Sturnira,lilium,20,12
Mammalia,Sturnira,ludovici,21,-999
Mammalia,Sturnira,luisi,11.99,-999
Mammalia,Sturnira,magna,43.1,-999
Mammalia,Sturnira,mordax,11.79,-999
Mammalia,Sturnira,nana,6.64,-999
Mammalia,Sturnira,oporaphilum,21.495,-999
Mammalia,Sturnira,thomasi,15.46,-999
Mammalia,Sturnira,tildae,22.445,-999
Mammalia,Tonatia,bidens,27.55,-999
Mammalia,Tonatia,saurophila,27.55,-999
Mammalia,Trachops,cirrhosus,36.9,-999
Mammalia,Trinycteris,nicefori,8.25,-999
Mammalia,Uroderma,bilobatum,16.24,-999
Mammalia,Uroderma,magnirostrum,17.3,-999
Mammalia,Vampyressa,bidens,11.91,-999
Mammalia,Vampyressa,brocki,48,-999
Mammalia,Vampyressa,melissa,16.58,-999
Mammalia,Vampyressa,nymphaea,69,-999
Mammalia,Vampyressa,pusilla,8.785,-999
Mammalia,Vampyressa,thyone,8.77,-999
Mammalia,Vampyrodes,caraccioli,35.89,-999
Mammalia,Vampyrum,spectrum,171.61,4.954166667
Mammalia,Acerodon,celebensis,384.84,-999
Mammalia,Acerodon,humilis,352.43,-999
Mammalia,Acerodon,jubatus,1087.04,-999
Mammalia,Acerodon,leucotis,352.07,-999
Mammalia,Acerodon,mackloti,467.93,-999
Mammalia,Aethalops,aequalis,13.9,-999
Mammalia,Aethalops,alecto,15,-999
Mammalia,Alionycteris,paucidentata,16.24,-999
Mammalia,Aproteles,bulmerae,623.91,-999
Mammalia,Balionycteris,maculata,14.43,4
Mammalia,Casinycteris,argynnis,28.28,-999
Mammalia,Chironax,melanocephalus,17.7,-999
Mammalia,Cynopterus,brachyotis,37.4,10
Mammalia,Cynopterus,horsfieldii,56.955,1.625
Mammalia,Cynopterus,luzoniensis,37.2,9.991666667
Mammalia,Cynopterus,minutus,37.3,10
Mammalia,Cynopterus,sphinx,37.4,10
Mammalia,Cynopterus,titthaecheilus,41.055,9.991666667
Mammalia,Dobsonia,anderseni,312.4,12.30416667
Mammalia,Dobsonia,beauforti,165.35,-999
Mammalia,Dobsonia,chapmani,269.61,2.908333333
Mammalia,Dobsonia,crenulata,229.435,-999
Mammalia,Dobsonia,emersa,201.06,-999
Mammalia,Dobsonia,exoleta,302.03,2.908333333
Mammalia,Dobsonia,inermis,152.6,-999
Mammalia,Dobsonia,magna,417.15,12.30416667
Mammalia,Dobsonia,minor,80.1,-999
Mammalia,Dobsonia,moluccensis,404.3,12.30416667
Mammalia,Dobsonia,pannietensis,358.35,12.30416667
Mammalia,Dobsonia,peronii,226.51,-999
Mammalia,Dobsonia,praedatrix,179.12,-999
Mammalia,Dobsonia,viridis,240.66,-999
Mammalia,Dyacopterus,brooksi,83.05,30
Mammalia,Dyacopterus,spadiceus,85,30
Mammalia,Eidolon,dupreanum,297.58,21.8
Mammalia,Eidolon,helvum,280.43,21.8
Mammalia,Eonycteris,major,80.85,-999
Mammalia,Eonycteris,robusta,78.36,-999
Mammalia,Eonycteris,spelaea,55.15,5
Mammalia,Epomophorus,angolensis,88.75,-999
Mammalia,Epomophorus,crypturus,87.52,7.8
Mammalia,Epomophorus,gambianus,80,7.8
Mammalia,Epomophorus,grandis,49.42,-999
Mammalia,Epomophorus,labiatus,69.65,-999
Mammalia,Epomophorus,minor,57.205,-999
Mammalia,Epomophorus,wahlbergi,86.795,10.08333333
Mammalia,Epomops,buettikoferi,135.67,2.166666667
Mammalia,Epomops,dobsonii,122.08,-999
Mammalia,Epomops,franqueti,118.99,3.158333333
Mammalia,Haplonycteris,fischeri,18.125,10
Mammalia,Harpyionycteris,celebensis,126.125,-999
Mammalia,Harpyionycteris,whiteheadi,135.48,-999
Mammalia,Hypsignathus,monstrosus,336.97,12.225
