class,order,family,genus,species,subspecies,common_name,female_maturity_d,litter_or_clutch_size_n,litters_or_clutches_per_y,adult_body_mass_g,maximum_longevity_y,gestation_d,weaning_d,birth_or_hatching_weight_g,weaning_weight_g,egg_mass_g,incubation_d,fledging_age_d,longevity_y,male_maturity_d,inter_litter_or_interbirth_interval_y,female_body_mass_g,male_body_mass_g,no_sex_body_mass_g,egg_width_mm,egg_length_mm,fledging_mass_g,adult_svl_cm,male_svl_cm,female_svl_cm,birth_or_hatching_svl_cm,female_svl_at_maturity_cm,female_body_mass_at_maturity_g,no_sex_svl_cm,no_sex_maturity_d
Aves,Passeriformes,Thamnophilidae,Myrmeciza,disjuncta,-999,Yapacana Antbird,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,exsul,-999,Chestnut-backed Antbird,-999,2,-999,26.375,10.66666667,-999,-999,-999,-999,3.43,-999,-999,10.66666667,-999,-999,-999,-999,26.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,ferruginea,-999,Ferruginous-backed Antbird,-999,2,-999,26.1,-999,-999,-999,-999,-999,3.24,-999,-999,-999,-999,-999,26,26,26.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,fortis,-999,Sooty Antbird,-999,2,-999,45.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,goeldii,-999,Goeldi's Antbird,-999,1.4,-999,42,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,griseiceps,-999,Grey-headed Antbird,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,hemimelaena,-999,Southern Chestnut-tailed Antbird,-999,2,-999,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,hyperythra,-999,Plumbeous Antbird,-999,2,-999,41,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,immaculata,-999,Blue-lored Antbird,-999,-999,-999,47.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,47.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,laemosticta,-999,Dull-mantled Antbird,-999,2,-999,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,longipes,-999,White-bellied Antbird,-999,2,-999,26.3,-999,-999,-999,-999,-999,3.7,-999,-999,-999,-999,-999,23,26.4,27.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,loricata,-999,White-bibbed Antbird,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,melanoceps,-999,White-shouldered Antbird,-999,2,-999,38.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,nigricauda,-999,Esmeraldas Antbird,-999,2,-999,24.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,palliata,-999,Magdalena Antbird,-999,2,-999,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,pelzelni,-999,Grey-bellied Antbird,-999,-999,-999,17.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,ruficauda,-999,Scalloped Antbird,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,squamosa,-999,Squamate Antbird,-999,-999,-999,18.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmeciza,zeledoni,-999,Zeledon's Antbird,-999,-999,-999,47.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,47.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmoborus,leucophrys,-999,White-browed Antbird,-999,2,-999,21.175,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.175,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmoborus,lugubris,-999,Ash-breasted Antbird,-999,-999,-999,21.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmoborus,myotherinus,-999,Black-faced Antbird,-999,2,-999,18.725,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.725,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmochanes,hemileucus,-999,Black-and-white Antbird,-999,-999,-999,12.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmorchilus,strigilatus,-999,Stripe-backed Antbird,-999,2,-999,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmornis,torquata,-999,Wing-banded Antbird,-999,1,-999,46.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,46.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,ambigua,-999,Yellow-throated Antwren,-999,-999,-999,6.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,assimilis,-999,Leaden Antwren,-999,-999,-999,9.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,axillaris,-999,White-flanked Antwren,-999,2,-999,8.05,-999,-999,-999,-999,-999,1.42,16,-999,-999,-999,-999,7.95,8.15,8.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,behni,-999,Plain-winged Antwren,-999,-999,-999,7.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,brachyura,-999,Pygmy Antwren,-999,-999,-999,6.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,cherriei,-999,Cherrie's Antwren,-999,-999,-999,8.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,fluminensis,-999,Rio de Janeiro Antwren,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,grisea,-999,Yungas Antwren,-999,-999,-999,8.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,guttata,-999,-999,-999,2,-999,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,ignota,-999,Moustached Antwren,-999,-999,-999,6.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.1,6.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,iheringi,-999,Ihering's Antwren,-999,-999,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,klagesi,-999,Klages's Antwren,-999,-999,-999,7.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,longicauda,-999,Stripe-chested Antwren,-999,-999,-999,8.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,longipennis,-999,Long-winged Antwren,-999,-999,-999,9.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,luctuosa,-999,Silvery-flanked Antwren,-999,2,-999,8.05,-999,-999,-999,-999,-999,1.42,16,-999,-999,-999,-999,7.95,8.15,8.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,menetriesii,-999,Grey Antwren,-999,2,-999,8.55,-999,-999,-999,-999,-999,1.15,-999,-999,-999,-999,-999,-999,8.5,8.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,minor,-999,Salvadori's Antwren,-999,-999,-999,6.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,multostriata,-999,Amazonian Streaked Antwren,-999,2,-999,8.25,-999,-999,-999,-999,-999,1.34,-999,-999,-999,-999,-999,8.3,8.6,8.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,pacifica,-999,Pacific Antwren,-999,2,-999,8.375,-999,-999,-999,-999,-999,1.34,-999,-999,-999,-999,-999,8.3,9.35,8.275,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,schisticolor,-999,Slaty Antwren,-999,2,-999,9.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,sclateri,-999,Sclater's Antwren,-999,-999,-999,8.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,snowi,-999,Alagoas Antwren,-999,-999,-999,9.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,surinamensis,-999,Guianan Streaked Antwren,-999,2,-999,8.3,-999,-999,-999,-999,-999,1.34,-999,-999,-999,-999,-999,8.3,8.6,8.275,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Myrmotherula,unicolor,-999,Unicolored Antwren,-999,-999,-999,11.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Neoctantes,niger,-999,Black Bushbird,-999,-999,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Percnostola,arenarum,-999,Allpahuayo Antbird,-999,-999,-999,22.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Percnostola,lophotes,-999,White-lined Antbird,-999,-999,-999,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Percnostola,rufifrons,-999,Black-headed Antbird,-999,1.7,-999,24.5,-999,-999,-999,-999,-999,3.41,-999,-999,-999,-999,-999,30,31,24.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Phaenostictus,mcleannani,-999,Ocellated Antbird,-999,1.4,-999,51.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,51.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Phlegopsis,borbae,-999,Pale-faced Bare-eye,-999,-999,-999,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Phlegopsis,erythroptera,-999,Reddish-winged Bare-eye,-999,-999,-999,53.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,53.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Phlegopsis,nigromaculata,-999,Black-spotted Bare-eye,-999,2,-999,45.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Pithys,albifrons,-999,White-plumed Antbird,-999,2,-999,19.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Pithys,castaneus,-999,White-masked Antbird,-999,-999,-999,29.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Pygiptila,stellaris,-999,Spot-winged Antshrike,-999,-999,-999,24.075,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24.075,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Pyriglena,atra,-999,Fringe-backed Fire-eye,-999,-999,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Pyriglena,leuconota,-999,White-backed Fire-eye,-999,1.4,-999,32.075,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,32.075,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Pyriglena,leucoptera,-999,White-shouldered Fire-eye,-999,2,-999,29.675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29.675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Rhegmatorhina,gymnops,-999,Bare-eyed Antbird,-999,-999,-999,28.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Rhegmatorhina,hoffmannsi,-999,White-breasted Antbird,-999,-999,-999,30.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Rhegmatorhina,melanosticta,-999,Hairy-crested Antbird,-999,2,-999,31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Rhopias,gularis,-999,Star-throated Antwren,-999,-999,-999,11.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Rhopornis,ardesiacus,-999,Slender Antbird,-999,-999,-999,26.025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26.025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Sakesphorus,canadensis,-999,Black-crested Antshrike,-999,2.2,2,24.55,-999,-999,-999,-999,-999,3.55,14,-999,-999,-999,-999,24.2,24.9,24.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Sakesphorus,cristatus,-999,Silvery-cheeked Antshrike,-999,-999,-999,17.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Sakesphorus,luctuosus,-999,Glossy Antshrike,-999,-999,-999,31.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Schistocichla,brunneiceps,-999,Brownish-headed Antbird,-999,-999,-999,25.425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Schistocichla,caurensis,-999,Caura Antbird,-999,-999,-999,39.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,39.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Schistocichla,humaythae,-999,Humaita Antbird,-999,-999,-999,25.425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Schistocichla,leucostigma,-999,Spot-winged Antbird,-999,-999,-999,25.425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Schistocichla,rufifacies,-999,Rufous-faced Antbird,-999,-999,-999,25.425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Schistocichla,saturata,-999,Roraiman Antbird,-999,-999,-999,25.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Sclateria,naevia,-999,Silvered Antbird,-999,2,-999,24.6,-999,-999,-999,-999,-999,3.28,-999,-999,-999,-999,-999,25,26,24.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Stymphalornis,acutirostris,-999,Marsh Antwren,-999,-999,-999,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Taraba,major,-999,Great Antshrike,-999,2.4,-999,59.2,-999,-999,-999,-999,-999,7.57,17.5,12.5,-999,-999,-999,65.3,59,58.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Terenura,callinota,-999,Rufous-rumped Antwren,-999,-999,-999,7.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Terenura,humeralis,-999,Chestnut-shouldered Antwren,-999,-999,-999,7.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Terenura,maculata,-999,Streak-capped Antwren,-999,-999,-999,6.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Terenura,sharpei,-999,Yellow-rumped Antwren,-999,-999,-999,7.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Terenura,sicki,-999,Orange-bellied Antwren,-999,-999,-999,6.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Terenura,spodioptila,-999,Ash-winged Antwren,-999,-999,-999,6.325,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.325,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Thamnistes,anabatinus,-999,Russet Antshrike,-999,2,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Thamnomanes,ardesiacus,-999,Dusky-throated Antshrike,-999,2,-999,17.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Thamnomanes,caesius,-999,Cinereous Antshrike,-999,2,-999,15.7,-999,-999,-999,-999,-999,2.41,-999,-999,-999,-999,-999,17,18,15.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Thamnomanes,saturninus,-999,Saturnine Antshrike,-999,-999,-999,20.575,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.575,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Thamnomanes,schistogynus,-999,Bluish-slate Antshrike,-999,2,-999,17.2,-999,-999,-999,-999,-999,2.41,-999,-999,-999,-999,-999,17,18,16.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Thamnophilus,aethiops,-999,White-shouldered Antshrike,-999,2,-999,25.725,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.725,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Thamnophilus,amazonicus,-999,Amazonian Antshrike,-999,2,-999,18.75,-999,-999,-999,-999,-999,3.8,-999,-999,-999,-999,-999,19.3,18.2,18.7875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Thamnophilus,ambiguus,-999,Sooretama Slaty Antshrike,-999,2,-999,19,-999,-999,-999,-999,-999,3.45,-999,9,-999,-999,-999,20.4,22.5,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Thamnophilus,aroyae,-999,Upland Antshrike,-999,-999,-999,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Thamnophilus,atrinucha,-999,Black-crowned Antshrike,-999,2,-999,19.2,-999,-999,-999,-999,-999,3.45,-999,9,-999,-999,-999,20.4,22.5,19.2,-999,-999,14.95,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Thamnophilus,bernardi,-999,Collared Antshrike,-999,2.4,-999,34.675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,34.675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Thamnophilus,bridgesi,-999,Black-hooded Antshrike,-999,2,-999,27,-999,-999,-999,-999,-999,3.39,14.5,10,-999,-999,-999,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Thamnophilus,caerulescens,-999,Variable Antshrike,-999,2.4,-999,20.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Thamnophilidae,Thamnophilus,cryptoleucus,-999,Castelnau's Antshrike,-999,2,-999,28.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
